prompt,name,problem_type,language,parallelism_model,temperature,top_p,do_sample,max_new_tokens,prompted,generated_output,did_build,is_source_valid,best_sequential_runtime,output_idx,virtual_memory_used,max_gpu_memory_usage,max_gpu_utilization,average_gpu_memory_usage,average_gpu_utilization,generation_times,run_idx,did_run,is_valid,runtime,num_threads
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n  // TODO: Implement this function using HPX.\n  return 0;\n}",True,False,,76,-17866752,26685.0,0.0,26685.0,0.0,2.0429534912109375,0.0,True,False,,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n  // TODO: Implement this function using HPX.\n  return 0;\n}",True,False,,76,-17866752,26685.0,0.0,26685.0,0.0,2.0429534912109375,1.0,True,False,,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n  // TODO: Implement this function using HPX.\n  return 0;\n}",True,False,,76,-17866752,26685.0,0.0,26685.0,0.0,2.0429534912109375,2.0,True,False,,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n  // TODO: Implement this function using HPX.\n  return 0;\n}",True,False,,76,-17866752,26685.0,0.0,26685.0,0.0,2.0429534912109375,3.0,True,False,,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n  // TODO: Implement this function using HPX.\n  return 0;\n}",True,False,,76,-17866752,26685.0,0.0,26685.0,0.0,2.0429534912109375,4.0,True,False,,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n  // TODO: Implement this function.\n  return -1;\n}",True,False,,77,-25784320,26685.0,0.0,26685.0,0.0,2.045217990875244,0.0,True,False,,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n  // TODO: Implement this function.\n  return -1;\n}",True,False,,77,-25784320,26685.0,0.0,26685.0,0.0,2.045217990875244,1.0,True,False,,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n  // TODO: Implement this function.\n  return -1;\n}",True,False,,77,-25784320,26685.0,0.0,26685.0,0.0,2.045217990875244,2.0,True,False,,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n  // TODO: Implement this function.\n  return -1;\n}",True,False,,77,-25784320,26685.0,0.0,26685.0,0.0,2.045217990875244,3.0,True,False,,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n  // TODO: Implement this function.\n  return -1;\n}",True,False,,77,-25784320,26685.0,0.0,26685.0,0.0,2.045217990875244,4.0,True,False,,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n    // TODO: implement this function\n    return -1;\n}",True,False,,78,-27295744,26685.0,0.0,26685.0,0.0,2.047858715057373,0.0,True,False,,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n    // TODO: implement this function\n    return -1;\n}",True,False,,78,-27295744,26685.0,0.0,26685.0,0.0,2.047858715057373,1.0,True,False,,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n    // TODO: implement this function\n    return -1;\n}",True,False,,78,-27295744,26685.0,0.0,26685.0,0.0,2.047858715057373,2.0,True,False,,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n    // TODO: implement this function\n    return -1;\n}",True,False,,78,-27295744,26685.0,0.0,26685.0,0.0,2.047858715057373,3.0,True,False,,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n    // TODO: implement this function\n    return -1;\n}",True,False,,78,-27295744,26685.0,0.0,26685.0,0.0,2.047858715057373,4.0,True,False,,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n    // TODO: Implement this function\n    return -1;\n}",True,False,,79,-25346048,26685.0,0.0,26685.0,0.0,2.0628159046173096,0.0,True,False,,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n    // TODO: Implement this function\n    return -1;\n}",True,False,,79,-25346048,26685.0,0.0,26685.0,0.0,2.0628159046173096,1.0,True,False,,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n    // TODO: Implement this function\n    return -1;\n}",True,False,,79,-25346048,26685.0,0.0,26685.0,0.0,2.0628159046173096,2.0,True,False,,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n    // TODO: Implement this function\n    return -1;\n}",True,False,,79,-25346048,26685.0,0.0,26685.0,0.0,2.0628159046173096,3.0,True,False,,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n    // TODO: Implement this function\n    return -1;\n}",True,False,,79,-25346048,26685.0,0.0,26685.0,0.0,2.0628159046173096,4.0,True,False,,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n  // TODO: Implement this function\n  return 0;\n}",True,False,,80,-10665984,26685.0,0.0,26685.0,0.0,2.0464553833007812,0.0,True,False,,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n  // TODO: Implement this function\n  return 0;\n}",True,False,,80,-10665984,26685.0,0.0,26685.0,0.0,2.0464553833007812,1.0,True,False,,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n  // TODO: Implement this function\n  return 0;\n}",True,False,,80,-10665984,26685.0,0.0,26685.0,0.0,2.0464553833007812,2.0,True,False,,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n  // TODO: Implement this function\n  return 0;\n}",True,False,,80,-10665984,26685.0,0.0,26685.0,0.0,2.0464553833007812,3.0,True,False,,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n  // TODO: Implement this function\n  return 0;\n}",True,False,,80,-10665984,26685.0,0.0,26685.0,0.0,2.0464553833007812,4.0,True,False,,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n    // TODO: Implement this function.\n    return 0;\n}",True,False,,81,-28209152,26685.0,0.0,26685.0,0.0,2.1264877319335938,0.0,True,False,,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n    // TODO: Implement this function.\n    return 0;\n}",True,False,,81,-28209152,26685.0,0.0,26685.0,0.0,2.1264877319335938,1.0,True,False,,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n    // TODO: Implement this function.\n    return 0;\n}",True,False,,81,-28209152,26685.0,0.0,26685.0,0.0,2.1264877319335938,2.0,True,False,,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n    // TODO: Implement this function.\n    return 0;\n}",True,False,,81,-28209152,26685.0,0.0,26685.0,0.0,2.1264877319335938,3.0,True,False,,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n    // TODO: Implement this function.\n    return 0;\n}",True,False,,81,-28209152,26685.0,0.0,26685.0,0.0,2.1264877319335938,4.0,True,False,,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n    // TODO: Implement this function.\n    return -1;\n}",True,False,,82,-31428608,26685.0,0.0,26685.0,0.0,2.046703338623047,0.0,True,False,,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n    // TODO: Implement this function.\n    return -1;\n}",True,False,,82,-31428608,26685.0,0.0,26685.0,0.0,2.046703338623047,1.0,True,False,,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n    // TODO: Implement this function.\n    return -1;\n}",True,False,,82,-31428608,26685.0,0.0,26685.0,0.0,2.046703338623047,2.0,True,False,,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n    // TODO: Implement this function.\n    return -1;\n}",True,False,,82,-31428608,26685.0,0.0,26685.0,0.0,2.046703338623047,3.0,True,False,,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Return the length of the shortest path from source to dest in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 0, 1], [0, 1, 1, 0]], source=0, dest=3\n   output: 2\n*/\nint shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {",19_graph_shortest_path,graph,cpp,hpx,0.2,0.95,True,2048,False,"int shortestPathLength(std::vector<int> const& A, size_t N, int source, int dest) {\n    // TODO: Implement this function.\n    return -1;\n}",True,False,,82,-31428608,26685.0,0.0,26685.0,0.0,2.046703338623047,4.0,True,False,,16.0
