prompt,name,problem_type,language,parallelism_model,temperature,top_p,do_sample,max_new_tokens,prompted,generated_output,did_build,is_source_valid,best_sequential_runtime,output_idx,run_idx,virtual_memory_used,max_gpu_memory_usage,max_gpu_utilization,average_gpu_memory_usage,average_gpu_utilization,generation_times,did_run,is_valid,runtime,num_threads
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,78,0,16990208,31425.0,0.97,31425.0,0.9355172413793104,59.15912342071533,True,False,,1
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,78,1,16990208,31425.0,0.97,31425.0,0.9355172413793104,59.15912342071533,True,False,,2
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,78,2,16990208,31425.0,0.97,31425.0,0.9355172413793104,59.15912342071533,True,False,,4
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,78,3,16990208,31425.0,0.97,31425.0,0.9355172413793104,59.15912342071533,True,False,,8
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,78,4,16990208,31425.0,0.97,31425.0,0.9355172413793104,59.15912342071533,True,False,,16
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,79,0,23937024,31425.0,0.97,31425.0,0.9344827586206896,59.17890405654907,True,False,,1
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,79,1,23937024,31425.0,0.97,31425.0,0.9344827586206896,59.17890405654907,True,False,,2
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,79,2,23937024,31425.0,0.97,31425.0,0.9344827586206896,59.17890405654907,True,False,,4
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,79,3,23937024,31425.0,0.97,31425.0,0.9344827586206896,59.17890405654907,True,False,,8
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,79,4,23937024,31425.0,0.97,31425.0,0.9344827586206896,59.17890405654907,True,False,,16
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n    // TODO: implement this function\n    return 0;\n},True,False,,80,0,4362240,31425.0,0.97,31425.0,0.9341379310344827,59.22681212425232,True,False,,1
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n    // TODO: implement this function\n    return 0;\n},True,False,,80,1,4362240,31425.0,0.97,31425.0,0.9341379310344827,59.22681212425232,True,False,,2
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n    // TODO: implement this function\n    return 0;\n},True,False,,80,2,4362240,31425.0,0.97,31425.0,0.9341379310344827,59.22681212425232,True,False,,4
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n    // TODO: implement this function\n    return 0;\n},True,False,,80,3,4362240,31425.0,0.97,31425.0,0.9341379310344827,59.22681212425232,True,False,,8
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n    // TODO: implement this function\n    return 0;\n},True,False,,80,4,4362240,31425.0,0.97,31425.0,0.9341379310344827,59.22681212425232,True,False,,16
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,81,0,-4018176,31425.0,0.97,31425.0,0.845,16.32722496986389,True,False,,1
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,81,1,-4018176,31425.0,0.97,31425.0,0.845,16.32722496986389,True,False,,2
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,81,2,-4018176,31425.0,0.97,31425.0,0.845,16.32722496986389,True,False,,4
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,81,3,-4018176,31425.0,0.97,31425.0,0.845,16.32722496986389,True,False,,8
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,81,4,-4018176,31425.0,0.97,31425.0,0.845,16.32722496986389,True,False,,16
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,82,0,45731840,31425.0,0.97,31425.0,0.9314814814814815,55.117610454559326,True,False,,1
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,82,1,45731840,31425.0,0.97,31425.0,0.9314814814814815,55.117610454559326,True,False,,2
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,82,2,45731840,31425.0,0.97,31425.0,0.9314814814814815,55.117610454559326,True,False,,4
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,82,3,45731840,31425.0,0.97,31425.0,0.9314814814814815,55.117610454559326,True,False,,8
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,82,4,45731840,31425.0,0.97,31425.0,0.9314814814814815,55.117610454559326,True,False,,16
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,83,0,4292608,31425.0,0.97,31425.0,0.9344827586206896,59.17800045013428,True,False,,1
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,83,1,4292608,31425.0,0.97,31425.0,0.9344827586206896,59.17800045013428,True,False,,2
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,83,2,4292608,31425.0,0.97,31425.0,0.9344827586206896,59.17800045013428,True,False,,4
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,83,3,4292608,31425.0,0.97,31425.0,0.9344827586206896,59.17800045013428,True,False,,8
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  // TODO: implement this function\n  return 0;\n},True,False,,83,4,4292608,31425.0,0.97,31425.0,0.9344827586206896,59.17800045013428,True,False,,16
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  return 0;\n},True,False,,84,0,-4960256,31425.0,0.97,31425.0,0.920952380952381,42.87891936302185,True,False,,1
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  return 0;\n},True,False,,84,1,-4960256,31425.0,0.97,31425.0,0.920952380952381,42.87891936302185,True,False,,2
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  return 0;\n},True,False,,84,2,-4960256,31425.0,0.97,31425.0,0.920952380952381,42.87891936302185,True,False,,4
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  return 0;\n},True,False,,84,3,-4960256,31425.0,0.97,31425.0,0.920952380952381,42.87891936302185,True,False,,8
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  return 0;\n},True,False,,84,4,-4960256,31425.0,0.97,31425.0,0.920952380952381,42.87891936302185,True,False,,16
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n    // TODO: implement this function\n    return 0;\n},True,False,,85,0,99155968,31425.0,0.97,31425.0,0.9341379310344827,59.227004051208496,True,False,,1
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n    // TODO: implement this function\n    return 0;\n},True,False,,85,1,99155968,31425.0,0.97,31425.0,0.9341379310344827,59.227004051208496,True,False,,2
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n    // TODO: implement this function\n    return 0;\n},True,False,,85,2,99155968,31425.0,0.97,31425.0,0.9341379310344827,59.227004051208496,True,False,,4
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n    // TODO: implement this function\n    return 0;\n},True,False,,85,3,99155968,31425.0,0.97,31425.0,0.9341379310344827,59.227004051208496,True,False,,8
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n    // TODO: implement this function\n    return 0;\n},True,False,,85,4,99155968,31425.0,0.97,31425.0,0.9341379310344827,59.227004051208496,True,False,,16
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  return 0;\n},True,False,,86,0,-366690304,31425.0,0.97,31425.0,0.9344827586206896,59.25007390975952,True,False,,1
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  return 0;\n},True,False,,86,1,-366690304,31425.0,0.97,31425.0,0.9344827586206896,59.25007390975952,True,False,,2
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  return 0;\n},True,False,,86,2,-366690304,31425.0,0.97,31425.0,0.9344827586206896,59.25007390975952,True,False,,4
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  return 0;\n},True,False,,86,3,-366690304,31425.0,0.97,31425.0,0.9344827586206896,59.25007390975952,True,False,,8
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,int smallestOdd(std::vector<int> const& x) {\n  return 0;\n},True,False,,86,4,-366690304,31425.0,0.97,31425.0,0.9344827586206896,59.25007390975952,True,False,,16
